# 決着(methodRaw生データ): ユニーク4133件

2	3R終了　判定 3-0
2	TKO 1R1分31秒 レフェリーストップ
2	判定1-2 (28-30、30-29、29-30)
2	KO 2R1分06秒
2	判定0-3 (47-49、47-49、46-48)
2	TKO 5R1分55秒
2	本戦判定 1-1 （篠原：30-29）（ミヤモー：29-30）（若宮：30-30）
2	判定0-3 (46-49、47-49、46-49)
2	判定3-0 (50-47、50-48、50-48)
2	判定2-0 (29-28、29-29、30-29)
2	1R 2’26” TKO（剛王に1R右ひざでダウン1あり）
2	3R 判定 （2-0）
2	判定3-0（29-27、30-26、30-25）
2	判定3-0 (30-29、30-29、30-27)
2	2R 2’35” ＴKO ※右ボディフック ※1R：森本はボディ連打によりダウンあり。
2	2R 1:13 KO（2ノックダウン：右フック）
2	1R 2:21 KO（右フック）
2	1R 1分20秒 TKO（レフェリーストップ）
2	2R 1:49 TKO（タオル投入）
2	1R 2:40 KO
2	TKO 2R2分5秒
2	5R終了 判定ドロー
2	3R 3:00 KO（右ストレート）
2	ドロー ３−３（30/30 30/30 30/30）
2	判定3-0(30：26 30：26 30：27)
2	1R 1分25秒 TKO（3ノックダウン）
2	TKO 2R0'49"(右ストレート)
2	2R TKO 2’15”
2	1R 0:56 KO（右ストレート）
2	1R 1:19 TKO（ドクターストップ：額カット）
2	1R 1:17 KO（右フック）
2	判定0-3 29-30・29-30・29-30
2	判定0-2 48-49・49-49・48-49
2	判定 ２：０ （佐藤に１Ｒダウンあり）
2	判定 0-3 （宮本：27-30）（篠原：28-30）（ミヤモー：27-30）
2	3R 1:19 TKO（タオル投入）
2	判定 3-0 （30:28）（30:29）（30:28）
2	3R 1:50 KO（右ストレート）
2	1R 2:25 KO（右跳び膝蹴り）
2	2R 0:18 KO（左フック）
2	2R 0:29 KO（左膝蹴り）
2	1R 2:15 KO（右ボディストレート）
2	3R 2:24 TKO（鼻骨骨折）
2	判定0-3 (29-30、28-30、28-30)
2	2R 1:38 KO（右ハイキック）
2	1R 0:15 KO（右フック）
2	2R 1:55 KO（右フック）
2	2R 2:00 KO（2ノックダウン：パンチ連打）
2	2R 2:16 KO（3ノックダウン：左ストレート）
2	1R 1:29 KO（2ノックダウン：右ストレート）
2	2R 2:52 KO（左フック）
2	2R 2:46 KO（右アッパー）
2	2R 1:45 KO（左ハイキック）
2	3R 1:34 KO（右フック）
2	3R 2:08 KO（左ボディブロー）
2	3R終了 失格（薬物使用）
2	2R 1:02 TKO（タオル投入）
2	延長1R終了 判定3-0
2	4R終了 時間切れ
2	2R 0:51 TKO（タオル投入）
2	1R 2:02 KO（左ストレート）
2	1R 1:11 KO（左フック）
2	1R 1:59 KO（右フック）
2	2R 1:19 KO（右ハイキック）
2	4R 2:49 KO（右フック）
2	1R 1:37 KO（右ボディストレート）
2	TKO 1R 1'50"
2	1R 1分28秒 KO（右フック）
2	1R 2分07秒 TKO（スリーノックダウン）
2	判定3-0（20-18、20-18、20-18）
2	判定2－0
2	TK0 2R 2'6"
2	4R 判定2-0 / 3R 判定1-1
2	判定3-0 (30-28/30-29/30-28)
2	2R 0:41 TKO（ドクターストップ）
2	5分2R終了 判定0-3
2	1R 1:50 KO（右膝蹴り）
2	1R 2:43 KO（右ハイキック）
2	判定 0-2 （大川:29-30）（山室:30-30）（御座岡:29-30）
2	TKO 1R0分49秒
2	判定2-0 (29-28、29-29、29-28)
2	判定0-1（29-29、29-30、29-29）
2	3R 判定（1-2）
2	4R 1:20 KO（左フック）
2	3R 2:24 KO（右フック）
2	1R 1:17 KO（3ノックダウン：パンチ連打）
2	1R 1:45 KO（2ノックダウン：フック連打）
2	2R 0:25 TKO（タオル投入）
2	1R 2:42 TKO（タオル投入：背筋挫傷）
2	2R 1:52 KO（3ノックダウン：右フック）
