# 大会名(event): ユニーク5408件

18	K-1 WORLD MAX 2006 〜世界一決定トーナメント決勝戦〜
18	K-1 WORLD MAX 2010 -70kg World Championship Tournament FINAL
18	K-1 WORLD MAX 2005 〜世界一決定トーナメント決勝戦〜
18	K-1 WORLD GP 2008 IN TAIPEI
18	DUAL Presents Krush~RING OF VENUS~
18	Krush.123
18	Krush.128
18	Krush.115
18	Krush.34
18	Krush.46
18	KNOCK OUT REBELS SERIES.12
18	Krush.41
18	Krush.42
18	DEEP☆KICK39
18	SHOOT BOXING 2025 act.4
18	RISE WEST.20
18	Krush.124
18	MAROOMS presents KNOCK OUT 2023 vol.3
18	RISE200
18	RISE156
18	Krush.39
18	Krush.18
18	K-1 WORLD GP 2010 IN SEOUL FINAL16
18	Krush.122
18	Krush.114
18	MAROOMS presents KNOCK OUT 2023 vol.2
18	MAROOMS presents KNOCK OUT 2023 vol.1
18	MAROOMS presents KNOCK OUT 2022 vol.8
18	KNOCK OUT 2022 vol.1
18	SHOOT BOXING 2022 act.4
18	MAROOMS presents KNOCK OUT.59
18	RISE WEST.27
18	KNOCK OUT REBELS SERIES.9
18	RISE WEST.21
18	THE KNOCK OUT FIGHTER / KNOCK OUT REBELS SERIES. 2
17	Cygames presents RISE DEAD OR ALIVE 2020 YOKOHAMA
17	K-1 WORLD GP 2001 決勝戦
17	Krush.121
17	Krush-IGNITION 2013 vol.7
17	KHAOS.1
17	Krush-EX 2014 vol.5
17	K-1 WORLD MAX 2010 〜-70kg World Championship Tournament FINAL16 / -63kg Japan Tournament FINAL〜
17	K-1 WORLD GP 2017 JAPAN ~SURVIVAL WARS 2017~
17	KHAOS.4
17	K-1 WORLD MAX 2009 World Championship Tournament FINAL8
17	K-1 WORLD MAX 2005 〜世界王者対抗戦〜
17	K-1 WORLD MAX 2005 〜世界一決定トーナメント開幕戦〜
17	K-1 WORLD GP 2007 IN LAS VEGAS
17	Krush-EX 2014 vol.3
17	Krush-IGNITION 2013 vol.6
17	Krush.23
17	KHAOS.2
17	SHOOT BOXING 2023 act.3
17	NEW JAPAN BLOOD 4【Muay Thai Open 16】
17	Krush.14
17	K-1 WORLD GP 2010 FINAL
17	KHAOS.5
17	KNOCK OUT 2022 vol.6
17	KNOCK OUT 2022 vol.3
17	KROSS×OVER.28 新宿FACE
17	MAROOMS presents KNOCK OUT 2025 vol.1
17	K-1 ANDY MEMORIAL 2001 〜JAPAN GP 決勝戦〜
16	サイクリー PRESENTS Krush-EX 2022 vol.5
16	K-1 WORLD GP 2002 決勝戦
16	K-1 WORLD GP 2000 決勝戦
16	K-1 WORLD MAX 2026 in Sao Paulo
16	Krush-EX 2020 vol.2
16	Krush.40
